in:WWR,in:g,in:Uwin,in:Uwal,in:IntShd,in:ExtShd,in:DaylightCtrl,out:TEDI,out:HDI,out:CDI,out:DF%,out:SGI,img
0.4,0.1,1.6,0.26,None,None,On,5.157378,0.839205,7.384077,16.335815,5.216186,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.2,1.6,0.26,None,ExtStr+Lvr,On,5.157907,1.766913,5.798601,15.901572,5.386679,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,0.8,0.26,IntBlind,ExtStr+Lvr,On,5.158289,0.918014,7.25087,17.142266,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.2,0.8,1.6,None,ExtStr+Lvr,On,5.160729,1.071043,6.993362,15.901572,5.054811,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.15,None,ExtStr,On,5.167297,1.707609,5.916067,23.46981,6.081137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,0.9,None,ExtStr+Lvr,On,5.180918,1.605104,6.114643,17.266336,2.324153,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.15,None,ExtStr+Lvr,On,5.187247,0.661202,7.739536,15.860215,10.048571,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,1.6,None,ExtStr,On,5.196452,1.602898,6.144978,24.875931,6.989162,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.1,1.6,0.26,None,None,On,5.203134,1.277419,6.712974,23.366419,7.824048,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.26,None,ExtStr+Lvr,On,5.206823,1.303187,6.675218,13.2134,4.487013,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,0.8,0.9,IntBlind,ExtStr+Lvr,On,5.207355,0.958835,7.26497,17.204301,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.26,None,ExtStr,On,5.211024,1.753748,5.911941,23.221671,6.081137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.1,0.8,0.9,None,ExtStr+Lvr,On,5.214867,0.956683,7.281496,10.442514,1.187334,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,1.6,None,ExtStr+Lvr,On,5.222658,1.637263,6.131025,17.411084,2.324153,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,0.8,0.15,IntBlind,ExtStr+Lvr,On,5.224308,0.740039,7.6681,15.860215,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.26,None,ExtStr+Lvr,On,5.226599,0.69998,7.740519,15.694789,10.048571,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.9,None,ExtStr,On,5.22871,0.931956,7.347449,18.444996,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.1,1.2,0.15,None,None,On,5.238757,1.191503,6.920805,27.522746,9.789127,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.1,0.8,0.15,None,None,On,5.251734,0.839093,7.545616,29.983457,11.624766,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.1,0.8,1.6,IntBlind,ExtStr+Lvr,On,5.256006,0.999744,7.278208,16.894127,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,0.8,0.26,IntBlind,ExtStr+Lvr,On,5.261838,0.772897,7.676089,15.818859,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.15,None,ExtStr+Lvr,On,5.263449,1.183958,6.975929,15.880893,10.048571,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,0.8,0.26,None,None,On,5.264741,0.850803,7.547833,29.797353,11.624766,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,1.6,0.15,None,ExtStr+Lvr,On,5.266809,0.719866,7.775274,10.483871,6.191696,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,1.6,None,ExtStr+Lvr,On,5.267318,2.136295,5.354048,16.004963,2.178432,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,1.2,0.9,None,ExtStr+Lvr,On,5.273551,1.205486,6.956392,10.318445,1.187334,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.2,0.26,None,None,On,5.27457,1.221394,6.930932,27.460711,9.789127,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.2_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.1,1.6,0.9,None,ExtStr+Lvr,On,5.276185,1.716941,6.086307,13.254756,1.814597,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,1.6,None,ExtStr+Lvr,On,5.28683,1.246045,6.909743,13.151365,1.702801,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.2,1.6,None,ExtStr,On,5.287851,1.59944,6.307184,23.263027,5.709929,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.26,None,ExtStr+Lvr,On,5.297025,1.212394,6.984719,15.756824,10.048571,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,0.8,0.9,None,None,On,5.316262,0.895879,7.558856,30.004136,11.624766,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.1,0.8,0.9,None,None,On,5.322925,0.896259,7.569598,27.460711,9.789127,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.2,0.8,0.15,None,ExtStr+Lvr,On,5.329421,0.877415,7.612931,17.45244,5.747008,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.15,IntBlind,ExtStr+Lvr,On,5.330297,0.494325,8.269513,13.110008,1.682376,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.2,0.8,0.26,None,ExtStr+Lvr,On,5.336489,0.882853,7.615717,17.080232,5.747008,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.2,1.2,1.6,None,ExtStr+Lvr,On,5.337534,1.601958,6.387836,16.046319,5.054811,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,1.6,0.9,None,ExtStr+Lvr,On,5.338232,1.442637,6.661467,10.359801,1.265288,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.2,0.15,IntBlind,ExtStr+Lvr,On,5.342147,1.250845,6.996126,15.860215,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,0.15,IntBlind,ExtStr+Lvr,On,5.342173,1.515426,6.543737,17.224979,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.3,1.2,0.15,None,ExtStr+Lvr,On,5.345811,0.481894,8.317297,10.277089,5.83646,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,0.26,IntBlind,ExtStr+Lvr,On,5.351384,1.522607,6.547208,17.224979,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.9,None,ExtStr,On,5.352944,1.318707,6.898544,18.403639,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.2,1.6,0.9,None,ExtStr+Lvr,On,5.354214,1.921858,5.869328,15.818859,5.386679,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,1.6,0.15,None,ExtStr+Lvr,On,5.355078,1.685224,6.275449,15.92225,10.660177,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.3,1.6,0.26,None,ExtStr+Lvr,On,5.359651,0.848319,7.714378,10.194376,6.191696,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,0.8,1.6,None,None,On,5.362036,0.935245,7.569814,29.693962,11.624766,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin0.8_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.9,None,ExtStr,On,5.367602,1.918462,5.89803,23.531844,6.081137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,0.8,0.9,None,ExtStr+Lvr,On,5.371227,0.916934,7.61684,13.296112,4.210572,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.15,IntBlind,ExtStr+Lvr,On,5.372034,0.8843,7.674025,13.068652,1.682376,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.15,None,ExtStr+Lvr,On,5.372456,2.113211,5.573309,17.018197,2.476743,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.3,1.6,0.15,None,ExtStr+Lvr,On,5.384974,1.181849,7.187343,13.130687,8.879746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.2,0.8,0.9,None,ExtStr+Lvr,On,5.391924,0.932428,7.625738,17.059553,5.747008,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,1.6,0.26,None,ExtStr+Lvr,On,5.397658,1.72072,6.287564,16.004963,10.660177,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.26,IntBlind,ExtStr+Lvr,On,5.398013,0.577159,8.243661,13.08933,1.682376,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.15,None,ExtStr+Lvr,On,5.398103,0.245596,8.810787,10.318445,5.83646,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.2,0.26,IntBlind,ExtStr+Lvr,On,5.39904,1.300446,7.008596,15.984285,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,1.2,0.15,IntBlind,ExtStr+Lvr,On,5.399624,0.524807,8.335938,10.339123,1.178746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.26,None,ExtStr+Lvr,On,5.399962,2.138327,5.577395,17.266336,2.476743,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.9,None,None,On,5.403565,0.890446,7.717434,23.46981,7.34174,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.1,1.6,0.15,IntBlind,ExtStr+Lvr,On,5.403985,0.763415,7.935376,10.277089,1.256135,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,0.9,IntBlind,ExtStr+Lvr,On,5.406291,1.566615,6.565846,17.080232,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,0.8,0.15,IntBlind,ExtStr+Lvr,On,5.40732,0.263213,8.796423,10.504549,1.178746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,0.8,0.9,None,ExtStr,On,5.409114,0.923996,7.669553,13.047974,2.839055,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.15,None,ExtStr,On,5.417063,2.08092,5.704803,24.813896,7.443451,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.3,1.2,0.26,None,ExtStr+Lvr,On,5.417434,0.600049,8.237729,10.318445,5.83646,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.26,None,ExtStr,On,5.42295,2.087656,5.703353,24.855252,7.443451,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.9,None,ExtStr+Lvr,On,5.4292,0.888217,7.76508,15.963606,10.048571,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.2,0.8,1.6,None,ExtStr+Lvr,On,5.431778,0.966028,7.636431,17.10091,5.747008,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.3,1.2,0.15,None,ExtStr+Lvr,On,5.433369,0.825261,7.879865,13.192721,8.370289,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,1.6,None,ExtStr+Lvr,On,5.434246,1.639638,6.488779,13.172043,1.702801,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.26,None,ExtStr+Lvr,On,5.439558,0.343685,8.713941,10.318445,5.83646,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.6,0.15,IntBlind,ExtStr+Lvr,On,5.442623,1.238396,7.189228,13.275434,1.792831,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.15,None,None,On,5.443905,1.675149,6.444573,27.522746,10.432213,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.15,None,ExtStr+Lvr,On,5.444677,0.440652,8.556884,13.130687,8.370289,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.26,IntBlind,ExtStr+Lvr,On,5.447352,0.965933,7.663226,13.08933,1.682376,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.9,None,ExtStr+Lvr,On,5.451785,2.177854,5.598422,17.390405,2.476743,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,1.6,IntBlind,ExtStr+Lvr,On,5.453123,1.603315,6.583171,17.162945,2.255939,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,0.8,0.26,IntBlind,ExtStr+Lvr,On,5.46076,0.368098,8.708452,10.463193,1.178746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.9,None,ExtStr+Lvr,On,5.461158,1.308973,7.100236,13.275434,4.210572,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.9,None,ExtStr,On,5.461843,2.130695,5.696262,24.772539,7.443451,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,1.6,0.26,None,ExtStr+Lvr,On,5.462864,1.265651,7.177235,13.172043,8.879746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,1.6,None,ExtStr,On,5.464374,1.225903,7.247785,18.465674,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,0.15,None,None,On,5.46721,1.44876,6.871549,30.19024,11.624766,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.1,0.8,0.9,IntBlind,ExtStr+Lvr,On,5.468459,0.950958,7.724927,15.839537,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,1.2,0.9,None,ExtStr,On,5.471487,1.174056,7.348608,12.965261,2.839055,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.1,1.6,0.9,None,ExtStr,On,5.472561,1.670717,6.501154,18.424318,4.567986,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.2,1.2,0.15,None,ExtStr+Lvr,On,5.476784,1.478365,6.837297,17.204301,5.747008,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.2,0.8,0.9,None,ExtStr+Lvr,On,5.477533,0.924045,7.786465,10.359801,2.93596,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.2,0.26,None,None,On,5.480012,1.459773,6.87461,30.128205,11.624766,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.2_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
